,Unnamed: 0,character,movie,mbti,href,year,notes,id,esfp,esfj,estp,estj,enfp,enfj,entp,entj,isfp,isfj,istp,istj,infp,infj,intp,intj,xxxx
5788,1388,Kamla H. Pal,city of joy,ISFP,https://www.personality-database.com/profile/304056/kamla-h-pal-city-of-joy-1992-mbti-personality-type,1992.0,,103976.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5789,1389,Paul,minari,ENFJ,https://www.personality-database.com/profile/302979/paul-minari-2020-mbti-personality-type,2020.0,,10633456.0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,
5790,1390,Grandma Soon-ja,minari,ENFP,https://www.personality-database.com/profile/249292/grandma-soonja-minari-2020-mbti-personality-type,2020.0,,10633456.0,1,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,
5791,1391,David Yi,minari,INTP,https://www.personality-database.com/profile/249289/david-yi-minari-2020-mbti-personality-type,2020.0,,10633456.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,
5792,1392,Monica Yi,minari,ISFJ,https://www.personality-database.com/profile/249287/monica-yi-minari-2020-mbti-personality-type,2020.0,,10633456.0,0,0,0,0,0,0,0,0,2,25,0,0,0,1,0,0,
5793,1393,Anne Yi,minari,ISTJ,https://www.personality-database.com/profile/249290/anne-yi-minari-2020-mbti-personality-type,2020.0,,10633456.0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,
5794,1394,Johanna Reyes,divergent,ENFJ,https://www.personality-database.com/profile/300405/johanna-reyes-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,
5795,1395,Evelyn Johnson-Eaton,divergent,ENFJ,https://www.personality-database.com/profile/44933/evelyn-johnsoneaton-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,4,0,0,0,11,0,0,0,0,0,0,0,2,0,0,
5796,1396,Natalie Prior,divergent,ENFJ,https://www.personality-database.com/profile/44931/natalie-prior-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,17,0,0,0,0,0,0,2,1,0,0,
5797,1397,Divergent,divergent,ENFP,https://www.personality-database.com/profile/157248/divergent-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,90,0,0,0,0,0,0,0,13,0,26,0,
5798,1398,Eric,divergent,ENTJ,https://www.personality-database.com/profile/2131/eric-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,3,27,0,0,0,60,0,0,0,0,0,0,0,0,
5799,1399,Will,divergent,ENTP,https://www.personality-database.com/profile/19117/will-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,2,33,1,0,0,0,0,0,0,0,0,
5800,1400,Amity,divergent,ESFJ,https://www.personality-database.com/profile/104470/amity-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,82,0,0,20,0,0,0,0,0,0,0,36,0,0,0,
5801,1401,Candor,divergent,ESTJ,https://www.personality-database.com/profile/104471/candor-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,90,0,3,0,0,0,0,0,20,0,0,0,0,
5802,1402,Dauntless,divergent,ESTP,https://www.personality-database.com/profile/104473/dauntless-divergent-2014-mbti-personality-type,2014.0,,1840309.0,4,0,155,0,0,0,0,0,0,0,0,0,0,0,0,3,
5803,1403,Molly,divergent,ESTP,https://www.personality-database.com/profile/30713/molly-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,
5804,1404,Christina,divergent,ESTP,https://www.personality-database.com/profile/19116/christina-divergent-2014-mbti-personality-type,2014.0,,1840309.0,3,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,
5805,1405,Peter Hayes,divergent,ESTP,https://www.personality-database.com/profile/1550/peter-hayes-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,67,2,0,0,23,0,0,0,0,0,0,0,0,0,
5806,1406,"Tobias ""Four"" Eaton",divergent,INTJ,https://www.personality-database.com/profile/791/tobias-four-eaton-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,0,0,19,0,166,0,0,0,188,
5807,1407,Erudite,divergent,INTJ,https://www.personality-database.com/profile/104472/erudite-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,13,126,
5808,1408,Jeanine Matthews,divergent,INTJ,https://www.personality-database.com/profile/19115/jeanine-matthews-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,5,0,0,0,0,0,0,0,32,0,0,0,78,
5809,1409,Abnegation,divergent,ISFJ,https://www.personality-database.com/profile/104469/abnegation-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,12,0,0,0,7,0,0,0,150,0,0,0,0,0,0,
5810,1410,Beatrice “Tris” Prior,divergent,ISFP,https://www.personality-database.com/profile/790/beatrice-tris-prior-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,0,236,0,95,0,0,0,24,0,
5811,1411,Factionless,divergent,ISFP,https://www.personality-database.com/profile/496897/factionless-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,0,8,0,0,0,2,3,0,0,
5812,1412,Albert,divergent,ISFP,https://www.personality-database.com/profile/30715/albert-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,
5813,1413,Caleb Prior,divergent,ISTJ,https://www.personality-database.com/profile/792/caleb-prior-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,0,0,0,0,75,0,28,0,7,
5814,1414,Marcus Eaton,divergent,ISTJ,https://www.personality-database.com/profile/44932/marcus-eaton-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,
5815,1415,Drew,divergent,ISTJ,https://www.personality-database.com/profile/30714/drew-divergent-2014-mbti-personality-type,2014.0,,1840309.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
5816,1416,Tori Wu,divergent,ISTP,https://www.personality-database.com/profile/44934/tori-wu-divergent-2014-mbti-personality-type,2014.0,,1840309.0,2,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,
5817,1417,Frank Campana,warrior,ENFJ,https://www.personality-database.com/profile/297571/frank-campana-warrior-2011-mbti-personality-type,2011.0,,1291584.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5818,1418,Brendan Conlon,warrior,ENFJ,https://www.personality-database.com/profile/43718/brendan-conlon-warrior-2011-mbti-personality-type,2011.0,,1291584.0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,
5819,1419,Tess Conlon,warrior,ESFJ,https://www.personality-database.com/profile/297570/tess-conlon-warrior-2011-mbti-personality-type,2011.0,,1291584.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5820,1420,Mad Dog,warrior,ESTP,https://www.personality-database.com/profile/43717/mad-dog-warrior-2011-mbti-personality-type,2011.0,,1291584.0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
5821,1421,Paddy Conlon,warrior,ISFP,https://www.personality-database.com/profile/43719/paddy-conlon-warrior-2011-mbti-personality-type,2011.0,,1291584.0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,
5822,1422,Tommy Conlon,warrior,ISTP,https://www.personality-database.com/profile/43716/tommy-conlon-warrior-2011-mbti-personality-type,2011.0,,1291584.0,0,0,0,0,0,0,0,8,0,0,20,1,0,0,0,0,
5823,1423,Theo Marchand,monte carlo,ENFJ,https://www.personality-database.com/profile/297031/theo-marchand-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,
5824,1424,Riley,monte carlo,ENFP,https://www.personality-database.com/profile/297023/riley-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,
5825,1425,Owen Andrews,monte carlo,ESFJ,https://www.personality-database.com/profile/297016/owen-andrews-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
5826,1426,Emma Perkins,monte carlo,ESFP,https://www.personality-database.com/profile/248746/emma-perkins-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,24,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,
5827,1427,Alicia Winthrop-Scott,monte carlo,ESTJ,https://www.personality-database.com/profile/297115/alicia-winthropscott-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
5828,1428,Cordelia Winthrop-Scott,monte carlo,ESTJ,https://www.personality-database.com/profile/248744/cordelia-winthropscott-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,0,0,0,13,0,0,0,1,0,0,1,0,0,0,0,0,
5829,1429,Grace Bennett,monte carlo,INFP,https://www.personality-database.com/profile/248743/grace-bennett-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,0,0,0,0,5,0,0,0,2,0,0,0,46,0,0,0,
5830,1430,Meg Kelly,monte carlo,ISTJ,https://www.personality-database.com/profile/248745/meg-kelly-monte-carlo-2011-mbti-personality-type,2011.0,,1067774.0,0,0,0,0,0,0,0,4,0,0,0,41,0,0,0,3,
5831,1431,Ken Karsch,secret window,ENFJ,https://www.personality-database.com/profile/296928/ken-karsch-secret-window-2004-mbti-personality-type,2004.0,,363988.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5832,1432,Amy Rainey,secret window,ESFP,https://www.personality-database.com/profile/12120/amy-rainey-secret-window-2004-mbti-personality-type,2004.0,,363988.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
5833,1433,Ted Milner,secret window,ESTP,https://www.personality-database.com/profile/296927/ted-milner-secret-window-2004-mbti-personality-type,2004.0,,363988.0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,
5834,1434,Tom Greenleaf,secret window,INFP,https://www.personality-database.com/profile/296930/tom-greenleaf-secret-window-2004-mbti-personality-type,2004.0,,363988.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
5835,1435,John Shooter,secret window,INTJ,https://www.personality-database.com/profile/12121/john-shooter-secret-window-2004-mbti-personality-type,2004.0,,363988.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,
5836,1436,Mort Rainey,secret window,INTP,https://www.personality-database.com/profile/12119/mort-rainey-secret-window-2004-mbti-personality-type,2004.0,,363988.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,4,
5837,1437,Sheriff Dave Newsome,secret window,ISTJ,https://www.personality-database.com/profile/296929/sheriff-dave-newsome-secret-window-2004-mbti-personality-type,2004.0,,363988.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
5838,1438,Sy Ableman,a serious man,ENFJ,https://www.personality-database.com/profile/296234/sy-ableman-a-serious-man-2009-mbti-personality-type,2009.0,object of type 'float' has no len(),1019452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5839,1439,Rabbi Scott,a serious man,ESFJ,https://www.personality-database.com/profile/311557/rabbi-scott-a-serious-man-2009-mbti-personality-type,2009.0,object of type 'float' has no len(),1019452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5840,1440,Sarah Gopnik,a serious man,ESFP,https://www.personality-database.com/profile/311559/sarah-gopnik-a-serious-man-2009-mbti-personality-type,2009.0,object of type 'float' has no len(),1019452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5841,1441,Judith Gopnik,a serious man,ESTJ,https://www.personality-database.com/profile/296237/judith-gopnik-a-serious-man-2009-mbti-personality-type,2009.0,,1019452.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
5842,1442,Rabbi Marshak,a serious man,INFJ,https://www.personality-database.com/profile/311558/rabbi-marshak-a-serious-man-2009-mbti-personality-type,2009.0,,1019452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5843,1443,Uncle Arthur,a serious man,INTP,https://www.personality-database.com/profile/296235/uncle-arthur-a-serious-man-2009-mbti-personality-type,2009.0,,1019452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
5844,1444,Danny Gopnik,a serious man,ISFP,https://www.personality-database.com/profile/296236/danny-gopnik-a-serious-man-2009-mbti-personality-type,2009.0,,1019452.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,
5845,1445,Larry Gopnik,a serious man,ISTJ,https://www.personality-database.com/profile/296233/larry-gopnik-a-serious-man-2009-mbti-personality-type,2009.0,,1019452.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,
5846,1446,Mrs. Samsky,a serious man,ISTP,https://www.personality-database.com/profile/311554/mrs-samsky-a-serious-man-2009-mbti-personality-type,2009.0,,1019452.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
5847,1447,Dino Velvet,8mm,ENFJ,https://www.personality-database.com/profile/292620/dino-velvet-8mm-1999-mbti-personality-type,1999.0,,134273.0,0,0,0,1,0,9,0,5,0,0,0,0,0,0,0,0,
5848,1448,Max California,8mm,ESFP,https://www.personality-database.com/profile/292618/max-california-8mm-1999-mbti-personality-type,1999.0,,134273.0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
5849,1449,Eddie Poole,8mm,ESTP,https://www.personality-database.com/profile/292619/eddie-poole-8mm-1999-mbti-personality-type,1999.0,,134273.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
5850,1450,Janet Mathews,8mm,INFJ,https://www.personality-database.com/profile/1503519/janet-mathews-8mm-1999-mbti-personality-type,1999.0,,134273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5851,1451,Machine,8mm,INFP,https://www.personality-database.com/profile/292621/machine-8mm-1999-mbti-personality-type,1999.0,,134273.0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,
5852,1452,Daniel Longdale,8mm,INTJ,https://www.personality-database.com/profile/292626/daniel-longdale-8mm-1999-mbti-personality-type,1999.0,,134273.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,
5853,1453,Mrs. Christian,8mm,ISFJ,https://www.personality-database.com/profile/292622/mrs-christian-8mm-1999-mbti-personality-type,1999.0,,134273.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
5854,1454,Tom Welles,8mm,ISTJ,https://www.personality-database.com/profile/292617/tom-welles-8mm-1999-mbti-personality-type,1999.0,object of type 'float' has no len(),134273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5855,1455,Denny Lachance,stand by me,ENFJ,https://www.personality-database.com/profile/288774/denny-lachance-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,0,1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,
5856,1456,Vern Tessio,stand by me,ESFJ,https://www.personality-database.com/profile/26793/vern-tessio-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,0,38,0,0,0,0,0,0,4,6,0,0,0,0,0,0,
5857,1457,Richard “Eyeball” Chambers,stand by me,ESFP,https://www.personality-database.com/profile/288773/richard-eyeball-chambers-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5858,1458,Teddy Duchamp,stand by me,ESFP,https://www.personality-database.com/profile/26794/teddy-duchamp-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,47,0,44,0,0,0,3,0,0,0,0,0,0,0,0,0,
5859,1459,John “Ace” Merrill,stand by me,ESTP,https://www.personality-database.com/profile/288772/john-ace-merrill-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,0,0,18,0,0,0,0,0,0,0,14,0,0,0,0,0,
5860,1460,Charlie,stand by me,ESTP,https://www.personality-database.com/profile/313254/charlie-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,
5861,1461,Chris Chambers,stand by me,INFJ,https://www.personality-database.com/profile/26792/chris-chambers-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,0,0,6,0,0,38,0,0,0,0,0,0,0,108,0,0,
5862,1462,Gordie Lachance,stand by me,INFP,https://www.personality-database.com/profile/26791/gordie-lachance-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,0,0,0,0,0,0,0,0,0,0,0,0,108,7,1,0,
5863,1463,Billy Tessio,stand by me,ISTP,https://www.personality-database.com/profile/288775/billy-tessio-stand-by-me-1986-mbti-personality-type,1986.0,,92005.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,
5864,1464,Kasturba Gandhi,gandhi,ENFJ,https://www.personality-database.com/profile/284742/kasturba-gandhi-gandhi-1982-mbti-personality-type,1982.0,,83987.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5865,1465,General Reginald Dyer,gandhi,ESTJ,https://www.personality-database.com/profile/284741/general-reginald-dyer-gandhi-1982-mbti-personality-type,1982.0,,83987.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
5866,1466,Mahatma Gandhi,gandhi,INFJ,https://www.personality-database.com/profile/284736/mahatma-gandhi-gandhi-1982-mbti-personality-type,1982.0,,83987.0,0,0,0,0,0,1,0,0,0,0,0,3,0,5,0,0,
5867,1467,Muhammad Ali Jinnah,gandhi,INTJ,https://www.personality-database.com/profile/284744/muhammad-ali-jinnah-gandhi-1982-mbti-personality-type,1982.0,,83987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5868,1468,Aunt Emma,the wolf of wall street,ENFJ,https://www.personality-database.com/profile/280849/aunt-emma-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,
5869,1469,Teresa Petrillo,the wolf of wall street,ENFJ,https://www.personality-database.com/profile/265056/teresa-petrillo-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,0,0,11,0,1,0,2,0,0,0,0,0,0,
5870,1470,Alden Kupferberg,the wolf of wall street,ENFP,https://www.personality-database.com/profile/280853/alden-kupferberg-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
5871,1471,Mark Hanna,the wolf of wall street,ENTP,https://www.personality-database.com/profile/81389/mark-hanna-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,0,2,0,46,35,0,0,0,0,0,0,0,0,
5872,1472,Naomi Lapaglia,the wolf of wall street,ESFJ,https://www.personality-database.com/profile/62907/naomi-lapaglia-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,36,66,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
5873,1473,Jean-Jacques Saurel,the wolf of wall street,ESFJ,https://www.personality-database.com/profile/280851/jeanjacques-saurel-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,
5874,1474,Max Belfort,the wolf of wall street,ESTJ,https://www.personality-database.com/profile/280850/max-belfort-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,14,0,0,0,1,0,0,0,7,0,0,0,0,
5875,1475,Kimmie Belzer,the wolf of wall street,ESTJ,https://www.personality-database.com/profile/280855/kimmie-belzer-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,
5876,1476,"Nicky ""Rugrat"" Koskoff",the wolf of wall street,ESTJ,https://www.personality-database.com/profile/280848/nicky-rugrat-koskoff-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,
5877,1477,Jordan Belfort,the wolf of wall street,ESTP,https://www.personality-database.com/profile/3868/jordan-belfort-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,18,0,361,0,0,0,22,0,0,0,0,0,0,0,0,0,
5878,1478,Brad Bodnick,the wolf of wall street,ESTP,https://www.personality-database.com/profile/126600/brad-bodnick-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,
5879,1479,Chester Ming,the wolf of wall street,ESTP,https://www.personality-database.com/profile/280846/chester-ming-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
5880,1480,"Robbie ""Pinhead"" Feinberg",the wolf of wall street,INTP,https://www.personality-database.com/profile/280854/robbie-pinhead-feinberg-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,
5881,1481,Fish Bowl Guy,the wolf of wall street,ISFP,https://www.personality-database.com/profile/1438393/fish-bowl-guy-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5882,1482,Agent Patrick Denham,the wolf of wall street,ISTJ,https://www.personality-database.com/profile/163963/agent-patrick-denham-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,
5883,1483,Janet,the wolf of wall street,ISTP,https://www.personality-database.com/profile/332529/janet-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,
5884,1484,Chantalle Bodnick,the wolf of wall street,ISTP,https://www.personality-database.com/profile/280847/chantalle-bodnick-the-wolf-of-wall-street2013-mbti-personality-type,2013.0,,993846.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,
5885,1485,Dorothy Michaels,tootsie,ENFJ,https://www.personality-database.com/profile/279112/dorothy-michaels-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
5886,1486,Ron Carlisle,tootsie,ENTJ,https://www.personality-database.com/profile/279116/ron-carlisle-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
5887,1487,Michael Dorsey,tootsie,ENTP,https://www.personality-database.com/profile/279111/michael-dorsey-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,
5888,1488,Julie Nichols,tootsie,INFJ,https://www.personality-database.com/profile/279113/julie-nichols-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
5889,1489,Les Nichols,tootsie,INFP,https://www.personality-database.com/profile/279117/les-nichols-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
5890,1490,George Fields,tootsie,INTP,https://www.personality-database.com/profile/279119/george-fields-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
5891,1491,Jeff Slater,tootsie,INTP,https://www.personality-database.com/profile/279115/jeff-slater-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
5892,1492,John Van Horn,tootsie,ISFP,https://www.personality-database.com/profile/279118/john-van-horn-tootsie-1982-mbti-personality-type,1982.0,,84805.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5893,1493,Mona Sahastrabuddhe,3 idiots,ENFJ,https://www.personality-database.com/profile/275272/mona-sahastrabuddhe-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,
5894,1494,Man Mohan “Millimeter”,3 idiots,ENFP,https://www.personality-database.com/profile/74195/man-mohan-millimeter-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,
5895,1495,Rancho,3 idiots,ENTP,https://www.personality-database.com/profile/39640/rancho-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,0,0,13,0,166,0,0,0,0,0,0,0,3,0,
5896,1496,Suhas Tandon,3 idiots,ESFP,https://www.personality-database.com/profile/74196/suhas-tandon-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,11,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,
5897,1497,Mr. Qureshi,3 idiots,ESTJ,https://www.personality-database.com/profile/74197/mr-qureshi-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0,
5898,1498,Professor Viru Sahastrabuddhe “Virus”,3 idiots,ESTJ,https://www.personality-database.com/profile/39644/professor-viru-sahastrabuddhe-virus-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,1,48,0,0,0,0,0,0,0,5,0,0,0,0,
5899,1499,Chatur Ramalingam “Silencer”,3 idiots,ESTJ,https://www.personality-database.com/profile/39643/chatur-ramalingam-silencer-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,1,0,29,0,0,0,0,0,0,0,5,0,0,0,0,
5900,1500,Joy Lobo,3 idiots,INFP,https://www.personality-database.com/profile/252687/joy-lobo-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,
5901,1501,Mrs. Rastogi,3 idiots,ISFJ,https://www.personality-database.com/profile/74198/mrs-rastogi-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
5902,1502,Raju Rastogi,3 idiots,ISFJ,https://www.personality-database.com/profile/39641/raju-rastogi-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,
5903,1503,Farhan Qureshi,3 idiots,ISFP,https://www.personality-database.com/profile/39642/farhan-qureshi-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,0,0,0,0,0,0,0,39,0,3,0,3,0,0,0,
5904,1504,Pia Sahastrabuddhe,3 idiots,ISTJ,https://www.personality-database.com/profile/39645/pia-sahastrabuddhe-3-idiots-2009-mbti-personality-type,2009.0,,1187043.0,0,15,0,0,0,0,0,0,0,0,0,31,0,0,0,25,
5905,1505,President Richmond,absolute power,ENFJ,https://www.personality-database.com/profile/268705/president-richmond-absolute-power-1997-mbti-personality-type,1997.0,,118548.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
5906,1506,Seth Frank,absolute power,ENFP,https://www.personality-database.com/profile/268707/seth-frank-absolute-power-1997-mbti-personality-type,1997.0,,118548.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
5907,1507,Kate Whitney,absolute power,ESTP,https://www.personality-database.com/profile/268706/kate-whitney-absolute-power-1997-mbti-personality-type,1997.0,,118548.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
5908,1508,Luther Whitney,absolute power,ISTP,https://www.personality-database.com/profile/268704/luther-whitney-absolute-power-1997-mbti-personality-type,1997.0,,118548.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
5909,1509,Black Widow,corpse bride,ENFJ,https://www.personality-database.com/profile/266594/black-widow-corpse-bride-2005-mbti-personality-type,2005.0,,121164.0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,
5910,1510,"Emily ""Corpse Bride""",corpse bride,ENFP,https://www.personality-database.com/profile/5598/emily-corpse-bride-corpse-bride-2005-mbti-personality-type,2005.0,,121164.0,0,0,0,0,432,62,0,0,0,0,0,0,26,0,0,0,
